Data	AN	Data (sfarsit)	Nume Comp.	Moțiune	INFOs.	CA Team	TEMA	P/I	TIPOLOGIE	NIVEL	LIMBA	Runda	DRAW	Observatii	Lipsa	Link	TAGs (WIP)	TEMA 1	TEMA 2	TEMA 3
5-aug.-2022			TM Open 2022	AP se opune continuării dezvoltării tehnologiilor care au ca scop final înlocuirea totală a muncii umane (ex. linii de producție automatizate, automobile autonome, inteligență artificială cu capacitatea de a completa sarcini complexe precum generarea de articole sau efectuarea operațiilor chirurgicale).		CA: Călin Biberea, Ioana Maxineanu DCA: Alex Ficard		Impromptu		General	Romana	R4	Runde							
5-aug.-2022			TM Open 2022	AP nu ar face primul contact cu civilizațiile descoperite înainte ca acestea să aibă capacitatea de a călători interstelar.	Ne aflăm în viitorul îndepărtat. Umanitatea a ajuns la nivelul în care poate călători între sistemele solare. Voiajele interstelare au dus la descoperirea unor civilizații mai puțin avansate, aflate în diferite stagii de progres.	CA: Călin Biberea, Ioana Maxineanu DCA: Alex Ficard		Impromptu		General	Romana	Sferturi	Eliminatorii							
5-aug.-2022			TM Open 2022	AP preferă o lume în care arta este anonimizată.	În contextul acestei dezbateri, anonimizarea artei (pictura, literatura, sculptura, etc.) presupune ca identitatea autorului să nu fie niciodată cunoscută de cumpărătorii sau consumatorii ei.	CA: Călin Biberea, Ioana Maxineanu DCA: Alex Ficard		Impromptu		General	Romana	Semis	Eliminatorii							
5-aug.-2022			TM Open 2022	AP ar alege să trăiască în lumea nouă.	Minunata Lume Nouă are următoarele caracteristici: 1.Oamenii sunt condiționați genetic și social să ocupe anumite roluri în societate. 2.Nevoile materiale și fiziologice ale tuturor sunt satisfăcute fără greșeală. 3.Schimbarea ordinii sociale este imposibilă.	CA: Călin Biberea, Ioana Maxineanu DCA: Alex Ficard		Impromptu		General	Romana	Finală	Eliminatorii							
18-aug.-2022			FNDA 2022 Câmpina	APCC organele legislative naționale ar trebui alcătuite prin reprezentare pe baza categoriei de vârstă în defavoarea oricărui alt criteriu de reprezentare (regional, de gen, etnic, etc.).		CA: Cosmin Tenie, Victor Băjan DCA: Daria Chioveanu, Miruna Cozianu JCA: Alex Ficard,  Andra Gheran		Prepared		General	Romana	R2	Runde							
18-aug.-2022			FNDA 2022 Câmpina	APCC statele membre UE ar trebui să ofere cetățenilor grupurilor etnice tradițional nomadice (ex. comunitatea Rroma, comunitatea Sami în Scandinavia, "Travelling People" în Irlanda) dreptul de a se stabili în teritorii cu autonomie parțială în materie legislativă și executivă.		CA: Cosmin Tenie, Victor Băjan DCA: Daria Chioveanu, Miruna Cozianu JCA: Alex Ficard,  Andra Gheran		Prepared		General	Romana	R4, Finală	General							
18-aug.-2022			FNDA 2022 Câmpina	AP ar accepta oferta.	Ești un tânăr absolvent de liceu din România. Statul român s-a oferit să îți plătească toate costurile studiilor la o facultate de elită din vestul Europei dacă te obligi să muncești în România 5 ani după terminarea studiilor.	CA: Cosmin Tenie, Victor Băjan DCA: Daria Chioveanu, Miruna Cozianu JCA: Alex Ficard,  Andra Gheran		Impromptu		General	Romana	R1	General							
18-aug.-2022			FNDA 2022 Câmpina	Presupunând că tehnologia pentru suicidul asistat este complet accesibilă și nedureroasă, AP susține dreptul nerestricționat la moarte al adulților.		CA: Cosmin Tenie, Victor Băjan DCA: Daria Chioveanu, Miruna Cozianu JCA: Alex Ficard,  Andra Gheran		Impromptu		General	Romana	R3	General							
18-aug.-2022			FNDA 2022 Câmpina	AP, ca activist/organizație ecologistă, ar folosi acțiunea directă (instigarea la grevă a angajaților companiilor poluante, distrugerea proprietății fabricilor și uzinelor poluante, proteste violente, etc.) în detrimentul mijloacelor tradiționale de influențare a politicilor (lobby, negocieri, etc.) pentru a combate încălzirea globală.		CA: Cosmin Tenie, Victor Băjan DCA: Daria Chioveanu, Miruna Cozianu JCA: Alex Ficard,  Andra Gheran		Impromptu		General	Romana	Sferturi	Eliminatorii							
18-aug.-2022			FNDA 2022 Câmpina	AP ar înlocui orice reclamă la bunuri și servicii cu prezentarea unui prospect tehnic.	Reclama: activitate prin care se urmărește pe calea publicității (prin tipărituri, radio, televiziune, internet) convingerea publicului de a achiziționa un produs.  Prospect tehnic: colecție de informații care prezintă caracteristicile (ingrediente, dimensiuni, termen de valabilitate, etc.) și modalitatea de utilizare a produsului.	CA: Cosmin Tenie, Victor Băjan DCA: Daria Chioveanu, Miruna Cozianu JCA: Alex Ficard,  Andra Gheran		Impromptu		General	Romana	Semis	General							
25-noi.-2022			Transylvania New Generation Cup 2022	APCC statele dezvoltate ar trebui să primească, ca refugiați, toate persoanele forțate să plece în urma unei perturbări semnificative a mediului în care trăiau, fie ea naturală sau declașată de oameni (refugiați climatici/ climate refugees)		CA: Marius Panait, Darius Ciocîrlan DCA: Tripon Ionuț JCA: Irina Modoi		Prepared		Incepator	Romana	R2, R4, Finală	General							
25-noi.-2022			Transylvania New Generation Cup 2022	AP ar impune obligativitatea votului tuturor cetățenilor la alegerile naționale.		CA: Marius Panait, Darius Ciocîrlan DCA: Tripon Ionuț JCA: Irina Modoi		Impromptu		Incepator	Romana	R1	Runde							
25-noi.-2022			Transylvania New Generation Cup 2022	AP regeretă the cancel culture.	Cancel culture/cultura anulării este o formă modernă de ostracism, care presupune expulzarea cuiva din cercurile sociale sau profesionale – online pe media site-uri de socializare, în lumea reală, sau ambele. În ce priveste cultura pop, cancel culture reprezintă retragerea sprijinului pentru persoane publice și companii după ce acestea au făcut sau au spus ceva considerat inacceptabil sau jignitor. Cei care au fost supuși acestui ostracism se spune că sunt „anulați”/"canceled".	CA: Marius Panait, Darius Ciocîrlan DCA: Tripon Ionuț JCA: Irina Modoi		Prepared		Incepator	Romana	Semis	Eliminatorii							
26-noi.-2022			Cupa Liceelor Prahovene 2022	Ap ar condiționa accesul la internet de prezentarea unei cărți de identitate.		CA: Sânziana Miu, Theodor Moise		Prepared		Incepator	Romana	R2, R4	Runde							
26-noi.-2022			Cupa Liceelor Prahovene 2022	APCC voturile cetățenilor tineri (18-30 ani) ar trebui să aibă o pondere dublă în toate alegerile naționale și/sau referendumuri.		CA: Sânziana Miu, Theodor Moise		Impromptu		Incepator	Romana	R1	Runde							
26-noi.-2022			Cupa Liceelor Prahovene 2022	AP, ca părinte al unui copil cu talent ( artistic, sportiv) deosebit , l-ar încuraja activ pe acesta să se concentreze pe studiile școlare mai degrabă decât să urmărească o carieră pe baza talentului său.		CA: Sânziana Miu, Theodor Moise		Impromptu		Incepator	Romana	R3	Runde							
9-dec.-2022			LDCembrie Open 2022	APCC mișcările LGBTQIA+ de tip Pride ar trebui să se concentreze pe protest direct, mai degrabă decât pe celebrare.		CA: Alice Chempf, Sânziana Miu, Raluca Slobozeanu		Prepared		Incepator	Romana	R2	Runde							
9-dec.-2022			LDCembrie Open 2022	AP regretă popularizarea fenomenului de „femvertising”	Femvertising (female empowerment advertising) este o strategie de marketing și de comunicare folosită de branduri cu scopul de a inspira femei de toate vârstele prin mesaje care promovează printre altele toate tipurile de corp, puterea femeilor etc. și care au ca scop risipirea stereotipurilor negative.  Exemple de astfel de campanii sunt: campania M&S Leading Ladies, Dove's Real Beauty sau #thisgirlcan inițiată de Sports England.	CA: Alice Chempf, Sânziana Miu, Raluca Slobozeanu		Prepared		Incepator	Romana	R4	Runde							
9-dec.-2022			LDCembrie Open 2022	APCC UEFA ar trebui să oblige toate cluburile de fotbal care participă în cupe europene să aibă și echipă feminină.		CA: Alice Chempf, Sânziana Miu, Raluca Slobozeanu		Impromptu		Incepator	Romana	R1	Runde							
9-dec.-2022			LDCembrie Open 2022	AP ar introduce la examenul de bacalaureat o probă obligatorie de cunoștințe civice (drepturile și obligațiile cetățenilor, rolul instituțiilor publice, etc.).		CA: Alice Chempf, Sânziana Miu, Raluca Slobozeanu		Impromptu		Incepator	Romana	R3	Runde							
9-dec.-2022			LDCembrie Open 2022	AP preferă lumea în care acest sistem există	Trăim într-o lume în care toate interacțiunile sociale (cumpărăturile, mersul la restaurant, discuțiile cu prietenii, relațiile romantice, contactele de la școală/muncă) sunt notate de la 1 la 5, alcătuind un scor personal. Cu ajutorul acestui scor personal, oamenii pot accesa diferite produse, locuințe, mașini, anumite joburi, evenimente sociale, etc. De exemplu, un scor mare îți poate oferi o viață de lux, cu mulți prieteni și o locuință fabuloasă, iar un scor mic te poate duce către sărăcie și izolare socială sau chiar închisoare. Scorul se actualizează constant și orice persoană cu care interacționezi te poate nota.	CA: Alice Chempf, Sânziana Miu, Raluca Slobozeanu		Impromptu		Incepator	Romana	Sferturi	Eliminatorii							
9-dec.-2022			LDCembrie Open 2022	LIPSEȘTE		CA: Alice Chempf, Sânziana Miu, Raluca Slobozeanu		Impromptu		Incepator	Romana	Semis	Eliminatorii							
9-dec.-2022			LDCembrie Open 2022	LIPSEȘTE		CA: Alice Chempf, Sânziana Miu, Raluca Slobozeanu		Impromptu		Incepator	Romana	Finală	Eliminatorii							
5-ian.-2023			CDX X	AP ar lucra la F.I.C.A.R.D.	Ești un absolvent de la o universitate de top. Ți-a fost oferit un salariu foarte, foarte mare la F.I.C.A.R.D. Inc., o companie ipotetică ce este specializată în practici corporative ce nu au o utilitate socială vizibilă. De asemenea, ți-a fost oferit un job la F.L.O.R.E.A., un ONG simpatic pentru considerabil mai puțini bani.	CA: Ștefan Matei, Ana Coman, Victor Negoescu DCA: Alex Ficard JCA: Florea Daniel-Andrei		Impromptu		General	Romana	R1	General							
5-ian.-2023			CDX X	APCC statele africane ar trebui să urmărească preceptele pan-africanismului.		CA: Ștefan Matei, Ana Coman, Victor Negoescu DCA: Alex Ficard JCA: Florea Daniel-Andrei		Prepared		General	Romana	R2	General							
5-ian.-2023			CDX X	În Europa, AP ar desființa instituția căsătoriei civile.		CA: Ștefan Matei, Ana Coman, Victor Negoescu DCA: Alex Ficard JCA: Florea Daniel-Andrei		Impromptu		General	Romana	R3	General							
5-ian.-2023			CDX X	APCC în statele cu populații îmbătrânite și rate de natalitate scăzute, guvernele ar trebui să accepte mai multi imigranți, mai degrabă decât să stimuleze natalitatea în rândul cetățenilor.		CA: Ștefan Matei, Ana Coman, Victor Negoescu DCA: Alex Ficard JCA: Florea Daniel-Andrei		Impromptu		General	Romana	R4	General							
5-ian.-2023			CDX X	APR decizia guvernului german de a opri programul nuclear civil.		CA: Ștefan Matei, Ana Coman, Victor Negoescu DCA: Alex Ficard JCA: Florea Daniel-Andrei		Prepared		General	Romana	R5	General							
5-ian.-2023			CDX X	Presupunând că tehnologia MIRAGE există, AP ar permite utilizarea ei.	MIRAGE este o formă avansată de tehnologie de realitate virtuală care permite indivizilor să aibă control absolut asupra evenimentelor, oamenilor și împrejurimilor dintr-o lume virtuală. Odată ce o persoană intră în MIRAGE, aceasta nu se mai poate întoarce la realitate.	CA: Ștefan Matei, Ana Coman, Victor Negoescu DCA: Alex Ficard JCA: Florea Daniel-Andrei		Prepared		General	Romana	R5	General							
5-ian.-2023			CDX X	APCC sindicatele ar trebui să urmarească în principal schimbări legislative, mai degrabă decât negocieri directe cu companiile pentru interesele și drepturile muncitorilor (ex. condiții mai sigure de muncă, salarii, etc.).		CA: Ștefan Matei, Ana Coman, Victor Negoescu DCA: Alex Ficard JCA: Florea Daniel-Andrei		Impromptu		General	Romana	Sferturi	Eliminatorii							
5-ian.-2023			CDX X	AP regretă ideea că oamenii ar trebui să gasească sens în viață.		CA: Ștefan Matei, Ana Coman, Victor Negoescu DCA: Alex Ficard JCA: Florea Daniel-Andrei		Impromptu		General	Romana	Semis	Eliminatorii							
5-ian.-2023			CDX X	AP preferă o constituție flexibilă uneia rigide.	O constituție este o lege fundamentală a unui stat care stabilește forma de guvernământ și de organizare statală (ex. durata și numărul mandatelor), precum și drepturile și libertățile fundamentale ale cetățenilor (ex. căsătorie, libera exprimare etc.). O constituție rigidă este o constituție care nu poate fi amendată ușor sau în aceeași manieră precum legile organice/ordinare. Aceasta presupune existența unor condiții procedurale care trebuie îndeplinite pentru a o modifica (ex. adunări constituante, referendumuri, plebiscit etc.). În contrast cu aceasta, o constituție flexibilă poate fi amendată printr-un proces legislativ ordinar cu acordul a peste 60% din Parlament.	CA: Ștefan Matei, Ana Coman, Victor Negoescu DCA: Alex Ficard JCA: Florea Daniel-Andrei		Impromptu		General	Romana	Finală	Eliminatorii							
17-feb.-2023			Deva Open 2023	AP ar aloca resurse mai degrabă pentru adaptarea la consecințele schimbărilor climatice în detrimentul alocării lor către mitigarea sau prevenirea schimbărilor climatice.		CA: Ioan Junior Ganea, Alex Ficard JCA: Darius Ciocîrlan, Fatima Habib, Miruna Gavreliuc		Prepared		General	Romana	R2, R4, Finală	General							
17-feb.-2023			Deva Open 2023	AP ar taxa progresiv și redistribui fericirea.	Există o tehnologie care poate să măsoare nivelul de fericire pe care o simte o persoană în urma unui stimul (eveniment fericit, de exemplu) și să poată transfera o parte către alții instant.	CA: Ioan Junior Ganea, Alex Ficard JCA: Darius Ciocîrlan, Fatima Habib, Miruna Gavreliuc		Impromptu		General	Romana	R1	Runde							
17-feb.-2023			Deva Open 2023	AP, ca mișcare feministă, ar investi resurse semnificative în recrutarea femeilor conservatoare.	O persoană conservatoare este o persoană care susține puternic valorile tradiționale.	CA: Ioan Junior Ganea, Alex Ficard JCA: Darius Ciocîrlan, Fatima Habib, Miruna Gavreliuc		Impromptu		General	Romana	R3	Runde							
17-feb.-2023			Deva Open 2023	AP regretă rainbow capitalism.	Periodic, preponderent în Pride Month, din ce în ce mai multe companii, pornesc campanii de solidaritate față de comunitatea LGBTQ+ în care își rebrand-uiesc logo-ul în culorile curcubeului, încep să vândă produse care includ steaguri din comunitatea LGBTQ+ și alte tactici similare. Această practică a primit numele de "rainbow capitalism", termen folosit pentru utilizarea curcubeului pe haine, accesorii sau alte elemente de marketing.	CA: Ioan Junior Ganea, Alex Ficard JCA: Darius Ciocîrlan, Fatima Habib, Miruna Gavreliuc		Impromptu		General	Romana	Sferturi	Eliminatorii							
17-feb.-2023			Deva Open 2023	APCC prioritatea zero a umanității ar trebui să fie atingerea nemuririi.		CA: Ioan Junior Ganea, Alex Ficard JCA: Darius Ciocîrlan, Fatima Habib, Miruna Gavreliuc		Impromptu		General	Romana	Semis	Eliminatorii							
